"time","serial|position","serial|force","serial|acceleration","serial|velocity","serial|repetitions","serial|travel","serial|coil force","serial|calibration force","serial|power","serial|energy","serial|kCal","serial|active","can|voltage","can|current","can|temperature","can|errors","can|force","can|relay status","can|12v status"
1310,231,14673,-1.81,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14673,0,0
1315,198,14673,-1.71,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14673,0,0
1320,198,14673,-1.52,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14673,0,0
1325,198,14673,-1.34,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14673,0,0
1330,231,14673,-1.26,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14673,0,0
1335,198,14673,-1.09,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14673,0,0
1340,198,14673,-0.94,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14673,0,0
1345,198,14673,-0.87,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14673,0,0
1350,198,14673,-0.73,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14673,0,0
1355,198,14674,-0.61,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14674,0,0
1360,198,14674,-0.55,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14674,0,0
1365,165,14675,-0.44,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14675,0,0
1370,198,14676,-0.34,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14676,0,0
1375,198,14676,-0.3,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14676,0,0
1380,198,14677,-0.22,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14677,0,0
1385,198,14677,-0.15,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14677,0,0
1390,165,14677,-0.12,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14677,0,0
1395,198,14677,-0.06,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14677,0,0
1400,231,14676,-0.01,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14676,0,0
1405,198,14676,0.01,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14676,0,0
1410,198,14677,0.05,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14677,0,0
1415,198,14677,0.08,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14677,0,0
1420,231,14678,0.09,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14678,0,0
1425,198,14679,0.11,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14679,0,0
1430,198,14680,0.13,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14680,0,0
1435,231,14680,0.13,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14680,0,0
1440,198,14681,0.14,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14681,0,0
1445,231,14681,0.15,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14681,0,0
1450,198,14680,0.15,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14680,0,0
1455,198,14680,37.5,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14680,0,0
1460,198,14679,-3.36,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14679,0,0
1465,165,14679,-3.32,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14679,0,0
1470,198,14677,-3.23,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14677,0,0
1475,231,14676,-3.1,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14676,0,0
1480,231,14674,-3.02,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14674,0,0
1485,165,14673,-2.86,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14673,0,0
1490,165,14670,-2.68,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14670,0,0
1495,198,14668,-2.59,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14668,0,0
1500,198,14666,-2.4,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14666,0,0
1505,198,14663,-2.21,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14663,0,0
1510,198,14661,-2.11,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14661,0,0
1515,165,14659,-1.92,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14659,0,0
1520,165,14656,-1.73,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14656,0,0
1525,198,14655,-1.63,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14655,0,0
1530,198,14653,-1.45,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14653,0,0
1535,198,14652,-1.28,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14652,0,0
1540,198,14651,-1.2,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14651,0,0
1545,231,14650,-1.04,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14650,0,0
1550,198,14650,-0.9,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14650,0,0
1555,165,14650,-0.83,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14650,0,0
1560,198,14651,-0.7,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14651,0,0
1565,231,14652,-0.58,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14652,0,0
1570,132,14652,-0.52,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14652,0,0
1575,165,14653,-0.42,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14653,0,0
1580,198,14653,-0.33,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14653,0,0
1585,231,14653,-0.28,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14653,0,0
1590,231,14653,-0.21,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14653,0,0
1595,198,14653,-0.14,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14653,0,0
1600,198,14652,-0.11,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14652,0,0
1605,198,14652,-0.06,0,0,0,0,0,0,0.051606861,1.23343E-05,0,0,0,25.00001233,0,14652,0,0
1610,198,14651,-0.01,0,0,0,0,0,0,0.051606861,1.23343E-05,0,48,0,25.00001233,0,14651,1,0
1615,198,14650,0.01,0,0,0,0,0,0,0.051606861,1.23343E-05,0,48,0,25.00001233,0,14650,1,0
1620,198,14649,0.05,0,0,0,0,0,0,0.051606861,1.23343E-05,0,48,0,25.00001233,0,14649,1,0
1625,198,14647,0.07,0,0,0,0,0,0,0.051606861,1.23343E-05,0,48,0,25.00001233,0,14647,1,0
1630,198,14644,0.09,0,0,0,0,0,0,0.051606861,1.23343E-05,0,48,0,25.00001233,0,14644,1,0
1635,198,14641,0.11,0,0,0,0,0,0,0.051606861,1.23343E-05,0,48,0,25.00001233,0,14641,1,0
1640,198,14638,0.12,0,0,0,0,0,0,0.051606861,1.23343E-05,0,48,0,25.00001233,0,14638,1,0
1645,198,14635,0.13,0,0,0,0,0,0,0.051606861,1.23343E-05,0,48,0,25.00001233,0,14635,1,0
1650,198,14631,0.14,0,0,0,0,0,0,0.051606861,1.23343E-05,0,48,0,25.00001233,0,14631,1,0
1655,198,14628,0.14,0,0,0,0,0,0,0.051606861,1.23343E-05,0,48,0,25.00001233,0,14628,1,0
1660,198,14624,0.15,0,0,0,0,0,0,0.051606861,1.23343E-05,0,48,0,25.00001233,0,14624,1,0
1665,231,14621,0.15,0,0,0,0,0,0,0.051606861,1.23343E-05,0,48,0,25.00001233,0,14621,1,0
1670,231,14617,0.15,0,0,0,0,0,0,0.051606861,1.23343E-05,0,48,0,25.00001233,0,14617,1,0
1675,165,14613,0.14,0,0,0,0,0,0,0.051606861,1.23343E-05,0,48,0,25.00001233,0,14613,1,0
1680,198,14610,0.14,0,0,0,0,0,0,0.051606861,1.23343E-05,0,48,0,25.00001233,0,14610,1,0
1685,198,14607,0.14,0,0,0,0,0,0,0.051606861,1.23343E-05,0,48,0,25.00001233,0,14607,1,0
1690,231,14604,0.13,0,0,0,0,0,0,0.051606861,1.23343E-05,0,48,0,25.00001233,0,14604,1,0
1695,231,14601,0.13,0,0,0,0,0,0,0.051606861,1.23343E-05,0,48,0,25.00001233,0,14601,1,0
1700,231,14599,0.12,0,0,0,0,0,0,0.051606861,1.23343E-05,0,48,0,25.00001233,0,14599,1,0
1705,231,14598,38.14,35.6,0,0,3.56,0,0.050929502,0.102536363,2.45068E-05,0,48,10.610313,25.00002451,0,14598,1,0
1710,198,14597,-3.33,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14597,1,0
1715,198,14597,-3.28,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14597,1,0
1720,198,14596,-3.24,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14596,1,0
1725,198,14596,-3.13,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14596,1,0
1730,198,14595,-3,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14595,1,0
1735,198,14595,-2.92,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14595,1,0
1740,198,14595,-2.76,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14595,1,0
1745,231,14596,-2.58,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14596,1,0
1750,165,14596,-2.49,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14596,1,0
1755,165,14596,-2.3,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14596,1,0
1760,198,14595,-2.11,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14595,1,0
1765,198,14595,-2.01,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14595,1,0
1770,198,14595,-1.82,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14595,1,0
1775,198,14595,-1.64,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14595,1,0
1780,198,14595,-1.55,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14595,1,0
1785,198,14595,-1.37,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14595,1,0
1790,198,14596,-1.21,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14596,1,0
1795,198,14597,-1.13,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14597,1,0
1800,198,14597,-0.98,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14597,1,0
1805,198,14597,-0.84,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14597,1,0
1810,231,14597,-0.77,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14597,1,0
1815,231,14596,-0.64,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14596,1,0
1820,198,14595,-0.53,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14595,1,0
1825,198,14594,-0.48,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14594,1,0
1830,198,14592,-0.38,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14592,1,0
1835,231,14590,-0.29,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14590,1,0
1840,198,14587,-0.25,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14587,1,0
1845,198,14584,-0.18,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14584,1,0
1850,198,14580,-0.12,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14580,1,0
1855,198,14575,-0.09,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14575,1,0
1860,198,14569,-0.04,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14569,1,0
1865,198,14561,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14561,1,0
1870,198,14552,0.02,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14552,1,0
1875,165,14541,0.05,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14541,1,0
1880,165,14528,0.08,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14528,1,0
1885,198,14512,0.09,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14512,1,0
1890,231,14493,0.11,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14493,1,0
1895,198,14472,0.12,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14472,1,0
1900,198,14448,0.13,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14448,1,0
1905,165,14420,0.14,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14420,1,0
1910,198,14389,0.14,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14389,1,0
1915,198,14356,0.14,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14356,1,0
1920,231,14320,0.14,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14320,1,0
1925,198,14282,0.14,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14282,1,0
1930,198,14240,0.14,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14240,1,0
1935,198,14197,0.14,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14197,1,0
1940,231,14151,0.13,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14151,1,0
1945,198,14103,0.13,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14103,1,0
1950,198,14054,0.12,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14054,1,0
1955,198,14002,0.11,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,14002,1,0
1960,198,13949,0.11,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,13949,1,0
1965,198,13894,0.1,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,13894,1,0
1970,231,13838,0.09,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,13838,1,0
1975,231,13781,0.09,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,13781,1,0
1980,198,13724,0.08,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,13724,1,0
1985,165,13666,0.07,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,13666,1,0
1990,198,13608,0.07,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,13608,1,0
1995,198,13550,0.06,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,13550,1,0
2000,198,13493,0.05,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,13493,1,0
2005,198,13437,0.05,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,13437,1,0
2010,231,13382,0.04,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,13382,1,0
2015,198,13329,0.04,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,13329,1,0
2020,198,13276,0.04,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,13276,1,0
2025,198,13225,0.03,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,13225,1,0
2030,198,13175,0.02,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,13175,1,0
2035,198,13127,0.02,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,13127,1,0
2040,198,13080,0.02,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,13080,1,0
2045,231,13035,0.01,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,13035,1,0
2050,198,12992,0.01,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12992,1,0
2055,198,12949,0.01,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12949,1,0
2060,231,12908,0.01,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12908,1,0
2065,231,12868,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12868,1,0
2070,198,12830,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12830,1,0
2075,231,12793,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12793,1,0
2080,198,12756,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12756,1,0
2085,198,12721,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12721,1,0
2090,198,12688,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12688,1,0
2095,231,12655,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12655,1,0
2100,198,12624,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12624,1,0
2105,231,12594,-0.01,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12594,1,0
2110,198,12565,-0.01,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12565,1,0
2115,165,12538,-0.01,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12538,1,0
2120,231,12512,-0.01,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12512,1,0
2125,198,12487,-0.01,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12487,1,0
2130,231,12464,-0.01,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12464,1,0
2135,198,12443,-0.01,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12443,1,0
2140,165,12423,-0.01,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12423,1,0
2145,165,12406,-0.01,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12406,1,0
2150,198,12389,-0.01,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12389,1,0
2155,231,12374,-0.01,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12374,1,0
2160,198,12361,-0.01,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12361,1,0
2165,231,12350,-0.01,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12350,1,0
2170,198,12340,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12340,1,0
2175,198,12331,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12331,1,0
2180,198,12322,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12322,1,0
2185,198,12315,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12315,1,0
2190,198,12309,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12309,1,0
2195,198,12303,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12303,1,0
2200,198,12298,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12298,1,0
2205,198,12293,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12293,1,0
2210,198,12288,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12288,1,0
2215,198,12284,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12284,1,0
2220,231,12279,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12279,1,0
2225,231,12273,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12273,1,0
2230,231,12267,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12267,1,0
2235,198,12260,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12260,1,0
2240,198,12252,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12252,1,0
2245,198,12244,0,0,0,0,0,0,0,0.102536363,2.45068E-05,0,48,0,25.00002451,0,12244,1,0
2250,198,12235,47.81,44.06,0,0,4.406,0,0.052829262,0.155365625,3.71333E-05,0,48,11.00609621,25.00003713,0,12235,1,0
2255,198,12226,-4.32,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12226,1,0
2260,198,12216,-4.29,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12216,1,0
2265,198,12206,-4.19,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12206,1,0
2270,198,12196,-4.05,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12196,1,0
2275,198,12187,-3.96,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12187,1,0
2280,198,12178,-3.77,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12178,1,0
2285,198,12170,-3.55,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12170,1,0
2290,231,12162,-3.43,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12162,1,0
2295,231,12154,-3.19,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12154,1,0
2300,165,12147,-2.95,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12147,1,0
2305,231,12141,-2.82,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12141,1,0
2310,198,12135,-2.58,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12135,1,0
2315,198,12130,-2.33,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12130,1,0
2320,198,12125,-2.21,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12125,1,0
2325,198,12121,-1.97,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12121,1,0
2330,198,12117,-1.75,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12117,1,0
2335,198,12114,-1.64,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12114,1,0
2340,231,12112,-1.43,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12112,1,0
2345,198,12110,-1.24,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12110,1,0
2350,198,12109,-1.15,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12109,1,0
2355,198,12107,-0.97,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12107,1,0
2360,231,12106,-0.81,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12106,1,0
2365,198,12106,-0.74,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12106,1,0
2370,198,12105,-0.6,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12105,1,0
2375,198,12105,-0.48,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12105,1,0
2380,198,12104,-0.42,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12104,1,0
2385,198,12104,-0.31,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12104,1,0
2390,198,12105,-0.22,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12105,1,0
2395,165,12107,-0.18,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12107,1,0
2400,231,12110,-0.11,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12110,1,0
2405,198,12113,-0.04,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12113,1,0
2410,198,12117,-0.01,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12117,1,0
2415,198,12122,0.04,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12122,1,0
2420,198,12129,0.08,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12129,1,0
2425,198,12136,0.09,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12136,1,0
2430,198,12145,0.12,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12145,1,0
2435,198,12155,0.15,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12155,1,0
2440,198,12168,0.16,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12168,1,0
2445,198,12183,0.17,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12183,1,0
2450,198,12200,0.18,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12200,1,0
2455,198,12219,0.18,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12219,1,0
2460,231,12241,0.19,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12241,1,0
2465,198,12266,0.19,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12266,1,0
2470,231,12293,0.19,0,0,0,0,0,0,0.155365625,3.71333E-05,0,48,0,25.00003713,0,12293,1,0
